244.3367156982422,55.70467758178711,292.98907470703125,137.30517578125
244.14479064941406,54.74507522583008,293.3581848144531,136.20741271972656
243.54171752929688,54.18572235107422,291.7307434082031,134.5708465576172
243.3351287841797,55.26003646850586,291.12890625,133.9046630859375
243.13174438476562,55.2845458984375,288.8910217285156,134.77296447753906
242.6930389404297,56.91160202026367,287.6053771972656,135.83950805664062
242.2956085205078,57.61132049560547,287.0480041503906,135.2992706298828
241.26402282714844,57.36499786376953,285.6631164550781,136.44091796875
240.39404296875,57.93882369995117,283.9721984863281,136.46673583984375
240.1355743408203,58.366912841796875,282.5744934082031,136.2383270263672
240.44802856445312,58.95229721069336,281.8046569824219,137.2015838623047
240.8412322998047,59.41533279418945,280.9803466796875,137.13409423828125
241.441162109375,59.57231140136719,279.97735595703125,137.61070251464844
241.74755859375,60.50837707519531,278.7230224609375,137.55792236328125
237.23147583007812,61.53157424926758,276.986083984375,139.07305908203125
236.5119171142578,61.63825607299805,276.623291015625,138.77664184570312
236.6632843017578,61.82925033569336,275.60052490234375,139.83743286132812
236.27590942382812,62.11288833618164,275.4508361816406,139.31057739257812
236.71145629882812,62.06321334838867,275.1422119140625,139.2712860107422
236.64512634277344,62.06450653076172,275.302490234375,138.9927215576172
237.60581970214844,61.40668487548828,274.9212951660156,139.4097137451172
237.04766845703125,61.20934295654297,275.6411437988281,138.4147186279297
236.4316864013672,60.47568893432617,275.9486083984375,138.18138122558594
237.7530059814453,60.26482391357422,275.83697509765625,138.2877197265625
237.5861358642578,60.37799835205078,275.943603515625,138.11363220214844
237.92446899414062,61.1887321472168,276.1942138671875,138.25332641601562
241.81756591796875,61.406288146972656,278.19293212890625,137.40869140625
241.6934814453125,61.07969284057617,278.3328857421875,137.90611267089844
241.615966796875,61.55940246582031,278.5128479003906,137.9240264892578
241.3410186767578,62.026485443115234,279.5072937011719,137.3754119873047
241.35806274414062,62.043235778808594,279.2792053222656,137.63665771484375
240.9549102783203,62.437557220458984,279.28485107421875,137.66891479492188
241.3064727783203,62.652626037597656,278.81182861328125,138.0222625732422
240.18060302734375,62.9611930847168,279.3016052246094,138.375732421875
240.41690063476562,62.7866096496582,279.3480224609375,139.22967529296875
237.3444366455078,64.24287414550781,276.901611328125,138.54885864257812
239.6305389404297,66.35233306884766,280.14947509765625,140.40907287597656
236.8241424560547,66.6166000366211,276.7639465332031,140.8365020751953
235.7337646484375,66.04066467285156,276.62591552734375,141.67372131347656
234.93923950195312,66.19593811035156,276.4353942871094,141.90576171875
234.24343872070312,65.87249755859375,276.5108947753906,142.3210906982422
233.9621124267578,65.16651153564453,275.436279296875,142.93450927734375
234.30517578125,64.93891143798828,274.59716796875,143.1558380126953
234.68772888183594,64.709228515625,274.23370361328125,143.1970672607422
234.70156860351562,64.71867370605469,274.2178955078125,143.88803100585938
234.0601348876953,64.96003723144531,274.43408203125,143.84130859375
233.9346466064453,65.47859191894531,275.23004150390625,143.99290466308594
232.40951538085938,66.17854309082031,275.1596984863281,144.20494079589844
232.36412048339844,66.62464141845703,275.0307312011719,143.940673828125
231.2570343017578,66.61145782470703,274.86053466796875,144.91551208496094
230.81907653808594,67.22673034667969,274.1506652832031,145.06375122070312
230.28732299804688,67.06672668457031,274.1363525390625,145.4842529296875
229.83340454101562,66.88380432128906,273.214111328125,144.867919921875
228.37762451171875,66.11552429199219,272.2269287109375,144.6188507080078
228.71144104003906,66.79515075683594,272.66064453125,144.6069793701172
227.49819946289062,65.99500274658203,272.255859375,144.36581420898438
226.81089782714844,65.2809066772461,270.3229064941406,144.61105346679688
226.5616455078125,65.34403991699219,269.5677185058594,143.91647338867188
226.6907501220703,65.31895446777344,268.7928466796875,143.42234802246094
226.51914978027344,65.49209594726562,268.9158020019531,143.08712768554688
226.57652282714844,65.4517822265625,268.862060546875,142.22052001953125
226.92254638671875,63.57164001464844,268.9998474121094,139.14718627929688
227.3517608642578,64.0478286743164,268.9770812988281,138.6783447265625
227.7041778564453,64.09259796142578,268.6199951171875,138.91397094726562
227.55430603027344,63.632591247558594,268.9664611816406,139.14422607421875
227.6027069091797,63.84890365600586,268.841064453125,139.06387329101562
227.44876098632812,63.8602294921875,269.4498291015625,138.86131286621094
227.26890563964844,64.01692199707031,269.9912109375,138.59140014648438
227.79351806640625,63.51687240600586,269.3105773925781,139.0660400390625
227.08193969726562,63.46393585205078,269.10968017578125,139.0023193359375
227.23941040039062,63.769371032714844,268.8099365234375,138.73484802246094
226.6914520263672,63.9353141784668,268.7599792480469,138.69276428222656
224.4636688232422,62.66545486450195,265.4889221191406,139.95423889160156
223.2874298095703,64.71379089355469,264.0843505859375,142.4173583984375
219.87660217285156,66.1030502319336,263.9014892578125,141.736328125
219.68753051757812,65.57907104492188,263.375732421875,142.37863159179688
215.37657165527344,64.9466323852539,259.5396423339844,142.25277709960938
207.86741638183594,63.22126007080078,252.0594940185547,139.16868591308594
205.55770874023438,63.005794525146484,249.7055206298828,139.30638122558594
198.87196350097656,61.352752685546875,240.080078125,138.64923095703125
191.50494384765625,60.197017669677734,235.6575164794922,136.44375610351562
190.3166046142578,57.648048400878906,231.3367919921875,134.91970825195312
180.7006378173828,56.415008544921875,224.7854766845703,132.5955810546875
173.9977569580078,53.74626922607422,216.48135375976562,129.7830810546875
170.87039184570312,52.75519943237305,215.7260284423828,129.81475830078125
168.92919921875,50.83545684814453,212.1405792236328,126.3724594116211
167.03616333007812,45.90452194213867,209.2603759765625,125.81858825683594
166.5616912841797,43.72002410888672,209.1501007080078,124.46028137207031
162.2762451171875,43.688758850097656,204.64439392089844,122.14971923828125
160.7815399169922,41.54731369018555,202.56468200683594,120.8818588256836
161.9999542236328,40.800254821777344,201.45205688476562,120.9409408569336
162.2607879638672,40.53639602661133,200.4767608642578,119.518798828125
161.30462646484375,40.60914611816406,199.62664794921875,118.6575927734375
160.75009155273438,40.85231399536133,199.95843505859375,117.91390228271484
160.05105590820312,40.42844772338867,197.5889129638672,117.48353576660156
